cid,smiles
404821,CCCCC[C@H]1CC=CC(=O)O1
409683,CC(C)C(C(=O)OC)N
410085,CC1=CC(=CC=C1)CCN
410469,CCCCCCCCCN1CCCCC1
415606,C1=CC=C(C=C1)C2C(O2)C(=O)O
429065,CCOC(=O)/C=C/C
431757,C1=CC=C(C=C1)COC(=O)CS
433294,[Li+].[Cl-]
439223,CC(CCC=C(C)CCC=C(C)C)CCO
439224,C1=C(NC=N1)C[C@@H](C(=O)O)NC(=O)CCN
439250,CC1=CC[C@H](CC1)C(=C)C
439263,C[C@@H]1CC[C@H]([C@H](C1)O)C(C)C
439314,C[C@H](C(=O)C)O
439524,CC(C)C[C@H](C(=O)O)N
439568,CC1(C2CCC1([C@H](C2)O)C)C
439570,CC1=CC[C@H](CC1=O)C(=C)C
439600,C([C@H](C(=O)O)N)C(=O)N
439655,[C@H]([C@@H](C(=O)O)O)(C(=O)O)O
439711,C[C@]12CC[C@H](C1)C([C@H]2O)(C)C
439938,C[C@H](CN)O
440005,C(C[C@@H](C(=O)O)N)CN=C(N)N[N+](=O)[O-]
440151,CCC[C@@H](CC(=O)OCC)O
440877,CC[C@@H](C)C(=O)C(=O)O
440909,C[C@]1(CC[C@H]2C(=C1)CC[C@@H]3[C@@]2(CCCC3(C)C)C)C=C
440917,CC1=CC[C@@H](CC1)C(=C)C
440936,C1=CC(=CC=C1O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
440966,CC1([C@H]2CC[C@H](C2)C1=C)C
440967,CC1([C@H]2CCC(=C)[C@@H]1C2)C
440968,CC1=CC[C@H]2C[C@@H]1C2(C)C
441073,COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@H]4CCN3C[C@@H]4C=C)O
441130,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)N(C)C)C(=O)O)[C@@H](C)O
441140,C[C@@H]1CC(=O)C=C([C@]12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC
441245,CC(=C)[C@@H]1CCC2(C(C1)O2)C
441246,CC(=C)[C@@H]1CC[C@]([C@H](C1)O)(C)O
441302,C[C@]12CC[C@@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O
441307,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C.Cl
441308,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
441314,C1[C@@H]([C@H]([C@@H]([C@H](N1CCO)CO)O)O)O
441325,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl
441328,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)N)SC1)C(=O)O
441333,CC(C)NCC(C1=CC(=CC(=C1)O)O)O.CC(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O
441334,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O
441336,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C
441344,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2.Cl
441345,CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4.Cl
441358,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl
441362,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.Cl
441374,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N.OS(=O)(=O)
441383,CC(C)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@](O3)(CN4C=NC=N4)C5=C(C=C(C=C5)Cl)Cl
441384,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)[C@@H]4C[C@@H](C=C4)CO.C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)[C@@H]4C[C@@H](C=C4)CO.OS(=O)(=O)O
441398,CCOC(=O)OC(C)OC(=O)[C@H]1C(S[C@H]2N1C(=O)[C@H]2NC(=O)[C@@H](C3=CC=CC=C3)N)(C)C.Cl
441401,CC(=O)NC[C@H]1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F
441456,C1[C@H](ONC1=O)[C@@H](C(=O)O)N
441488,CCC=CCC=CCC=CCCO
441491,CCC=S=O
441558,CC[C@H]1CC[C@]2(O1)CCCO2
441569,CCCC(=O)OCCC=CC=C
441572,C[C@H](C=O)[C@@H]1CC[C@@](O1)(C)C=C
441574,CCCCC[C@H]1CCC(=O)O1
441644,CCCCCCC[C@H]1CCC(=O)O1
442343,CC1=CC[C@H](CC1)[C@](C)(CCC=C(C)C)O
442347,CC1=CC[C@]2(CC[C@@H]([C@]2(CC1)O)C(C)C)C
442348,C[C@@H]1CC[C@@H]2[C@]13CC=C(C(C3)C2(C)C)C
442355,CC1=CCC2C3C1[C@@]2(CCC3C(C)C)C
442359,C[C@@H]1CC[C@H]([C@H]2[C@]13[C@@H]2C(=CC3)C)C(C)C
442368,CC(=CCCC(=CCC=C(C)C=C)C)C
442384,C[C@H]1CCC2([C@@]3(C1CC(C2(C)C)CC3)C)O
442393,CC(=C)[C@@H]1CC[C@]2(CCCC(=C)[C@@H]2C1)C
442402,CC1=CC[C@@]2(CCCC([C@]23[C@H]1C3)(C)C)C
442409,CC1=CCC2C3C1[C@]2(CCC3C(C)C)C
442462,CC(=C)[C@@H]1C[C@@H]2[C@@](O2)(C(=O)C1)C
442463,CC1=CCC2C(=O)C1C2(C)C
442474,CC(=CCC[C@](C)(C=C)OC(=O)C)C
442478,C[C@@H]1CCC2=C(C1)OC=C2C
442482,CC1=CC[C@@H](C=C1)C(C)C
442484,CC(C)[C@@H]1CCC(=C)C=C1
442495,C[C@@H]1CCC(=C(C)C)C(=O)C1
442497,CC(=C1CC[C@]2([C@@H](C1=O)O2)C)C
442501,CC1=CC[C@@H](CC1)C(C)(C)O
442904,CC(=O)C1=C(C=C(C=C1OC)O)OC
443131,CC(=O)O[C@H]1CC2CCC1(C2(C)C)C
443135,C[C@@H](C1=CC=CC=C1)O
443156,CC1=CC[C@@H]2[C@H](C1)C2(C)C
443157,C[C@@H](CCC=C(C)C)CC=O
443158,CC(=CCC[C@](C)(C=C)O)C
443159,C[C@H]1CC[C@@H](C(=O)C1)C(C)C
443160,CC1=CC[C@H](C=C1)C(C)C
443162,CC1=CC[C@H](CC1)C(C)(C)O
443163,C[C@@H]1CC[C@H](C[C@H]1O)C(=C)C
443167,C[C@H]1CC[C@H](CC1=O)C(=C)C
443178,CC1=CC[C@@H](C[C@H]1O)C(=C)C
443180,C[C@@H]1CC[C@@H](C[C@H]1O)C(=C)C
443183,C[C@H]1CC[C@@H](CC1=O)C(=C)C
443314,CCCCCCCCCCCC(=O)OCCOCC(C1C(C(CO1)OCCO)OCCO)OCCO
443483,CC1=CCCC(=CCC=C(C=CC(CC1)C(C)C)C)C
443529,C[C@@H]1CC[C@@H](C(=O)C1)C(=C)C
443866,CC1=CC=CN2C1=NC=C(C2=O)C3=NN=N[N-]3.[K+]
443867,CC(C)(C)C1=CC=C(C=C1)CN(C)CC2=CC=CC3=CC=CC=C32.Cl
443935,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@@H]4[C@@]3(C[C@@H]5[C@H](C4)S5)C
443939,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.Cl
443943,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3C[C@@H]5[C@]4(OC(O5)(C)C)C(=O)CCl)C)O)F
443944,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)N[C@@H]2[C@H]([C@@H]([C@H](OC2O)CO)O)O)I)N(C)C(=O)C)I
443945,CN1C2=CC=CC=C2C(=O)N(C3=CC=CC=C31)CCN(C)C.Cl
443955,CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC
443958,CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3CCC5=CC(=O)C=C[C@@]54C)F)O)C)OC6(O2)CCCC6
444008,C[C@@H]1CC2=C(CCC(=O)C2)[C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C#C)O
444030,C1CN(C[C@@H]1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5.Br
444036,CCC(=O)O[C@@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C)C(=O)SCF
444041,C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@
444212,C(/C(=C\C(=O)O)/C(=O)O)C(=O)O
444254,C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@H]4C=C([C@H](
444266,C(=C\C(=O)O)\C(=O)O
444294,C[C@]12CC[C@H](C1(C)C)CC2=O
444305,[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
444539,C1=CC=C(C=C1)/C=C/C(=O)O
444683,CC[C@H](C)O
444693,C(CO)[NH3+]
444795,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C
444972,C(=C/C(=O)O)\C(=O)O
445070,CC(=CCC/C(=C/CC/C(=C/CO)/C)/C)C
445639,CCCCCCCC/C=C\CCCCCCCC(=O)O
445858,COC1=C(C=CC(=C1)/C=C/C(=O)O)O
446094,C([C@H]([C@@H](CS)O)O)S
447043,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H]
447347,C([C@@H]1[C@H]([C@H]([C@@H](O1)O)O)O)O
447466,C/C=C/C=O
447661,C[C@H](CO)C1=CC=CC=C1
448537,CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O
448751,C1=CC=C(C=C1)CC[NH3+]
448996,CCCCCC(=O)/C=C/C
449215,C1[C@@H](C(=O)NO1)N
456201,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl
456389,C1=CC(=CC=C1C(C#N)C2=C(C=C(C=C2Cl)N3C(=O)NC(=O)C=N3)Cl)Cl
459494,C1=CC=C(C=C1)CCCC2=CC=CC=N2
459597,CCCCC1=NC2=CC=CC=C2C=C1
493570,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O
494311,CC1CCC(C(C1)OC(=O)C)C(=C)C
504166,CCCCCCCCCCCCCCCC(=O)[O-]
510370,C/C=C/CCO
516892,C(=O)(O)[O-].[Na+]
516949,O.OP(=O)(O)[O-].[Na+]
516951,OP(=O)(O)[O-].[K+]
517044,CC(=O)[O-].[K+]
517045,CC(=O)[O-].[Na+]
517055,C1=CC=C(C=C1)C(=O)[O-].[Na+]
517165,CC(=O)[O-].[NH4+]
517321,CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N.Cl
517637,CC(COC(=O)C1=CC=CC=C1)OC(=O)C2=CC=CC=C2
517653,CCCC/C=C/C=C
517791,CCC(C)C(=O)C=CC
517827,CC(C)C1=CC=C(C=C1)CC(C)C=O
517863,CCCCCCCCCOC(=O)C(C)C
517959,CCCOC(=O)CC(=O)OCCC
517970,CCCCCCC(=O)OCCCCCC
518472,CC1(C2CCC1(C(C2)OC=O)C)C
518516,CC1=C2CC(CCC2(CCC1)C)C(C)(C)O
518573,CCCCCCCCCCCCCC1CCCC(=O)O1
518689,CC(=CCCC(=C)CCO)C
518810,CCCC(CCOC(=O)C)S
518814,CC1CCC(C2C13C2C(=C)CC3)C(C)C
518856,CCC1=C(N=C(S1)CC)C
518937,CSCC1=CC=CO1
519129,CCCC=CC(=O)OCC
519158,CCCCCCCC(CC)O
519179,CCC=CC(=O)OC
519180,CCCCCCCCC=CC(=O)O
519203,CC1=NC=CN=C1C(C)C
519298,CC1CCC(C2C1=CCC(=C2)C)C(C)C
519326,CC1(CCCC2(C1CCC3=CC(CCC32)(C)C=C)C)C
519361,CC(=C)C1CCC2(CCCC(=C)C2C1)C
519382,CC1=C(C(CCC1)(C)C)CCC(=O)C
519407,CCCC=CCCC(=O)OC
519409,CC=C(C)C(=O)OC(C)C
519415,CCOC(C(C)C)OCC
519416,CCC=CSC
519539,CCC(C)C1=NC=CS1
519564,CC1=CN=C(C(=N1)CCC(C)C)C
519662,CC1=CC2C(CCC(C2CC1)(C)O)C(C)C
519668,CCCCNCCN
519677,CCCCCCCOCC
519709,CCOC(=O)C(C)S
519751,CCSCC1=CC=CO1
519756,CC(C)C(=O)OC1=CC=CC=C1
519757,CCCCCCOC(=O)C(C)O
519764,CC(CCC=C(C)C)C1CCC(=C)C=C1
519779,CC(C)C1CCC2(C3C1C2C(=C)CC3)C
519786,CC(C)CCOC(=O)C(C)C
519793,CSCCCCO
519823,CC(C)C(C)S
519845,CCCC(CC(=O)OC)O
519857,CC1CCC(C2C1(CCC(=C2)C)O)C(C)C
519890,CCCC(C)C(=O)OC
519891,CCC(C)CC(=O)OC
519893,CCC(C)CCC(=O)OC
519906,CCC=CCC=CCC=O
519907,CSC1=NC=CN=C1
519915,CC1=C(C(CCC1)(C)C)C=CC(C)O
519960,CC(C)C1CCC2(C3C1C4C2(C4C3)C)C
520098,CCC(C)C1=NC=CN=C1OC
520108,CC(=O)C1=NC=CS1
520110,C1=CC=C(C=C1)CCCCCCO
520119,CC(CCS)S
520125,CCOC(=O)C(C(C)C)O
520144,CC(=O)CS
520148,CCC(C)C(=O)OCCC1=CC=CC=C1
520191,CC1=CC(=C(S1)C)C(=O)C
520194,CC(=O)C1=CCCCN1
520196,CCCCCCC(C)(C)S
520230,CCCCCCCCC=CCCCCCCC
520296,CCCCCCCCCC1CCCC(=O)O1
520300,CC(=O)C1=NCCCC1
520326,CCC(C)C(=O)OCCC(C)C
520383,CC1=C2C=C(CCC2(CCC1)C)C(C)C
520395,CC1=CN=CC(=N1)OC
520420,CCCCC(=O)C=C
520440,CC1=CCC(CC1)C(C)C=O
520455,CCCCCCCCOC(=O)C(C)CC
520484,CC(C)C(C)(C(C)C)O
520506,CC1=CCCC(C1C(=O)CC=C)(C)C
520556,CCCCCC(=O)C=CC
520567,CCC(C)C1=CN=C(C(=N1)C)C
520568,CCC1=CSC(=N1)C
520583,CCCCCCC=COC(=O)C
520667,CC1CC(=O)CO1
520682,CC(C)(CCO)S
520684,CC1=CC(=O)CC(C1C=CC(C)O)(C)C
520710,CCCCCCC(=O)OC(C)C
520722,CCC1=NC=CN=C1OCC
520826,CC1CCC2=C(CCC(CC12)C(=C)C)C
520888,CC1=C(SC(=N1)C)C(=O)C
520895,CCC1SC(SS1)CC
520907,CC(C(C)(C)C)N
520911,CC1=CC=C(O1)CO
520932,CC(=O)OCC(C(C(C(C=O)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C
520990,CCC1=CC=C(S1)C
521020,CC(C)CCNC
521064,CCC(C)C(C(=O)OC)O
521080,CCCC1=NC(=C(S1)C)C
521150,C=CCNCC1=CC=CC=C1
521158,CC(C)COCCO
521185,CC1(CC2C(C1)C3(CCCC2(C3O)C)C)C
521207,CC1CCC2C13CC=C(C(C3)C2(C)C)C
521210,CC1(C=CC23C1CCC(C2)(CCC3)C)C
521215,CC12CCCC(=C)C1CC(CC2)C(C)(C)O
521216,CC1=CCCC2(C1CC(CC2)C(C)(C)O)C
521238,CCCCCC(CC)OC(=O)C
521243,CC1CCC2C(C2(C)C)C3=C(CCC13)C
521245,CC1CCC(CC2=C1CCC2C)C(C)(C)O
521246,CC(C(=O)C)OC(=O)C
521253,CC1=CCC(C=C1)C(C)CCC=C(C)C
521267,CC1=CCC(CC1=O)C(C)C
521288,CCC(=CC(=O)OC)C
521300,CCC(=O)CO
521314,CC1(C2CCC(C1C2)CO)C
521320,CCCCCC(C)C(=O)OC
521321,CC(C)COC(=O)C(C)(C)C
521326,CCCCCCCCOC(=O)CCCCCC
521332,CC1(CCCC2(C1CCC(C2CCC(C)(C=C)O)(C)O)C)C
521334,CC(=C1CCC2(CCCC(=C)C2C1)C)C
521348,CCCC(CCO)S
521355,CC(CC=C)C=O
521364,CC(=C)CCOC(=O)C1=CC=CC=C1
521380,CC1=CCC2C(C1)C(CC=C2C)C(C)C
521496,CC1CCC(C2=CC(=C)CCC12)C(C)C
521504,CCCCC1=CC=C(S1)CC
521545,CCCNC1=CC=C(C=C1)C
521790,CCC(=O)C(C)O
521803,CC=CC=C(C)C(=CC)C
521863,CC=CSSC
521869,CCC(=O)SC
521873,CC1=CC=C(O1)CS
521881,CC(=CCC=C(C)CCO)C
521903,CC1CCC2(C(C3CCC2(C1C3)C)(C)C)O
521926,CCCCCCC(C)CCCCC
521941,CCCCSSC
522071,CCCCCC(C)S
522076,CCCCCCCOC
522077,CCCCCCCCCCCCCCCOC(=O)C
522111,CCCCSSCC
522131,CCCC(=O)CO
522171,CC(C)COC(=O)C1=CC=CC=C1NC
522214,CCC(C)C(=O)OC(C)C
522255,CCOC(=O)CCCCCCCC=C
522262,CC(C)CSSC
522265,C[N+](C)(C)CCO.[Cl-]
522266,CC1(C2C1C3C(CCC3(C)O)C(=C)CC2)C
522276,CC1=CCCC(=CC2C(C2(C)C)CC1)C
522284,CC(=O)CC1=NC=CN=C1
522325,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)[O-].[Na+]
522404,CC(C)CCOC(=O)CCC(=O)C
522422,CCCCCCCCC(=O)OCCCCCCC
522445,CC1=CCCC(C=CC(CC1)C(C)C)(C)O
522458,CCCCSSCCC
522459,CCCCCSSC
522514,CC1(CCCC(O1)(C)C=C)C
522567,C1=CC=C(C=C1)CC(=O)OCC=CC2=CC=CC=C2
522667,CC1CCC2C13CCC(C(C3)C2(C)C)(C)O
522673,CC1=CCC(CC1)C(C)(C)OC(=O)C(C)C
522674,C1=CSC(=C1)S
522676,CCCCCCCCC(=O)OCCC(C)C
522677,CC(C)COC(=O)CC(=O)C
522771,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2N
522834,CC(=O)C1=NCCC1
522874,CCCCCCCCCOC(=O)CCCCCCCC
522877,CCC1=NC(=C(S1)C)C
523027,CCOC(=O)CCC(C)(OCC)OCC
523035,CC1(C2CCC(O1)(C=C2)C)C
523918,CCCOC(=O)C(=O)C
524129,CC1=CCC(C=CCC2(C(O2)CC1)C)(C)C
524171,CC(=O)C1CCSS1
524369,CCCCCOC(=O)CC(=O)OCCCCC
524461,CC(=C)C1CCC(=C)C(C1)OC(=O)C
524785,CC1(CCCCC1)C(=O)OC
524975,CCCC1=CC(=C(C(=C1)OC)O)OC
525032,CCCCCCCCCC=CCCCCCC
525329,CSSSSCC=C
525330,CCCSSSCC=C
525358,CCSSSC
525462,CC(S)SC
525963,CCC(=O)OC1CCCCCCCCCCC1
526152,CC(CCCC(=O)OC)OC(=O)C
526177,CC1=C(CCO1)S
526195,CC(C)(CCOC)S
526487,CC(C)(CCOC=O)S
526614,C1=COC(=C1)CCC2=CC=CO2
526616,CC1=C(C=CO1)SSCC2=CC=CO2
526618,CC1=C(C=CO1)SC
526624,CC1=C(C=CO1)SSC2=C(OC=C2)C
526654,CC1CC2CC(C3CC(C3C(C1)O2)(C)C)C
526752,CC1(CCC(O1)C(C)(C)OC2C(C(C(C(O2)COC(=O)C(F)(F)F)OC(=O)C(F)(F)F)OC(=O)C(F)(F)F)OC(=O)C(F)(F)F)C=C
526758,CCCCCCC1CCCCCCCCC(=O)O1
526762,CC(C)C1=CC=C(CC1)C=O
526853,CC(=O)C1=CSCCN1
526931,CC1=C2C(=CO1)CCS2
526973,CC(CO)C1CCC(O1)(C)C=C
527108,CC(=C)C1CCC(CC1)C=O
527113,CC1CCC2=C1CC(=CCC2C)C(C)C
527119,CCCC=CCOC(=O)C(=CC)C
527137,CC1=CCCC2(C(O2)CC(C=CC1)(C)C)C
527143,CC1=CCC(CC1)C(=C)CO
527144,CC1=CCC(CC1)C(C)COC(=O)C
527268,CCOC1=C(C=CC(=C1)C(C)C)C
527286,CCCCCCCC(=O)OCCC(C)CCC=C(C)C
527393,CC(CC(=O)C)S
527409,CCCCCCCCCCCC(C)OC(=O)C
527424,CC1=CCC(C=C1)C(=C)C
527435,CCC(C(C)C=O)S
527438,CCC(CS)C=O
527441,CC(C)(CC=O)S
527442,CCCCCC(CC=O)S
527780,CC=CCOC(=O)C1=CC=CC=C1
527821,CC1=CN=CC(=N1)C(=O)C
527990,CC(C)CCC(=O)OC(C)C
527991,CCCOC(=O)CCC(C)C
528053,CCC(C)C1=NC=CN=C1
528069,CCCCCCC(CC)C(=O)OC
528108,CC1=NC=C(N=C1C)CC(C)C
528118,CCC(CC)C1=NC=CN=C1
528143,CC1=CN=C(C=N1)SC
528308,CCCC1=NC=CN=C1OC
528698,CCC1=C(C(=O)CC1C)O
528699,CC1=C(C(=O)C(C1)(C)C)O
528704,CCC1CC(=O)C(=C1C)O
528707,CC1C(C(=O)C(=C1C)O)C
528708,CC1=CCC(C2=C1C=CC(=C2)C)C(C)C
528709,CCCSSSSC
528712,CC=CSSSC
529049,CC(C)C1SC(SS1)C(C)C
529052,CC1NC(SC(S1)C)C(C)C
529056,CC1NC(SC(S1)CC(C)C)C
529068,CC1N2CCCC2SC(S1)C
529186,CCCCCCCOCCC
529251,CCC(=O)C1=NCCC1
529253,CCCC(=O)OC(C)C(=O)C
529262,CCCCCC(=O)OCC=C(C)CCC=C(C)CCC=C(C)C
529263,CCCCCCCC(=O)OCC=C(C)CCC=C(C)CCC=C(C)C
529296,CCCCCC(CC(=O)OCC)OC(=O)C
529300,CCCCCC(CC(=O)OC)OC(=O)C
529304,CC1(C(O1)CCC(C)(C=C)O)C
529344,CC(=C)C1=CC(=NC=C1)C(=O)C
529345,CC(C)C1=CC(=NC=C1)C(=O)C
529346,CCC1=NC=CC(=C1)C(=C)C
529352,CC(=C)C1=NC=CC(=C1)C(=O)C
529383,CCCCCCCCC1C(=O)C=C(O1)C
529388,CCCSS(=O)(=O)CCC
529401,CC(=O)OCC1=CC(=C(C=C1)O)OC
529426,COC1=CC(=O)OC2=CC=CC=C21
529438,CC1(CC2C3CCCC(C2C1)(C3O)C)C
529481,CCCCCC(=O)C(C)C(=O)C
529496,CCCCCC(C)OC(=O)CCC
529497,CCCC(C)OC(=O)CC(C)C
529500,CCCC=CC(=O)OCC(C)C
529616,C[C@H](CCCC(C)(C)O)C=C
529635,CCC(=O)C(C)S
529757,CC1CSSS1
529761,CC=CSSCC=C
529769,CCC(=O)OC1CC2CCC1C2(C)C
529770,CC(=O)CCC(=O)OCC=C
529885,CC1(C2CCC(O1)(C(C2)O)C)C
529899,COC1=C(C=CC(=C1)CCC=O)O
529904,CCCSSC=CC
529906,CC1(CCC(C(O1)(C)C=C)O)C
529907,CCCCCC=CCC=O
529947,CCC(=O)CS
530286,CCCCCCOC(=O)CCC(C)C
530404,CC1CCC2=NC(=CN=C12)C
530421,CC1CCCC2=CCC3C(C12C)C3(C)C
530428,CC1=CC(=O)C2C3C1C2(CCCC3(C)C)C
530818,CC1=CC=CC=C1OC(=O)CC2=CC=CC=C2
533700,CCCCCCCC=CC(=O)OCC
534259,C(CCO)CCS
534377,CC(C)CCSSC
534462,CC(=C)C(CCC(=C)C=C)O
534613,CCCCCCC=CCCCCCCO
534931,CC1(CCCC2(C13CCC(C3)C2(C)C)O)C
535026,COCC=CCCCC=C
535665,CC(C)CC=NCCC1=CC=CC=C1
536502,CCCS(=O)OC
536987,CCCCCC(=O)OCCC(CCC)S
537615,CCCCC(CC)OC(=O)C
537682,CC(C)CCOC(=O)C(=O)C
537754,CCCC(CCOC(=O)CCC)S
538506,CC(C)CCOC(=O)CCC1=CC=CO1
539829,CC(C)C(=O)OC1=C(C=C(C=C1)C=O)OC
540124,CC(C)C=C(C=O)C1=CC=CC=C1
543323,CC(CCCC(=C)C)CCO
543427,CC1CCCCCCCCCCCCCC1=O
543619,CCCC(C(=O)OC)O
543664,COC(=O)CCC=C
543755,CCCCCC=CCCCCCO
544067,C=CCCCCCCCC(=O)CCC(=O)CCCCC=C
544291,CC=CCN=C=S
545106,CCC(C)C(=O)C(=O)OC
545267,CC(C)COC(C(C)C)OCC(C)C
545397,CCCCCCCCOC(=O)C(C)(C)C
545608,CCC(C)CC(C)CCCC(C)C
545658,CCCCCCCOCCCCCC
545739,CCCCCC(C=C)OC(=O)CC
546235,CCCCCCCOC(=O)C(C)CC
546342,CC1=C(C(CCC1)(C)C)CC(C)C(=O)C
546383,CCCCCCCC(=O)OCC=CC1=CC=CC=C1
546933,CCCCCCCCCN(C)C
546976,CCCCCCCCCCCCCCC(C)C=O
547350,CCC1NC(SC(S1)CC)CC
547972,CC(=C)C1CC(CCC1(C)C=C)C(C)(C)O
548002,CC(OC)OC(=O)C1=CC=CC=C1
548221,C(CCCCBr)CCCC(=O)O
548235,CC1CCOC(S1)(C)C
548275,C(CCCC(=O)O)CCCBr
548339,CCCOC(=O)CCCCCCCCC=C
548353,CC(C(C)S)S
548370,CCCCCOC(=O)CCSC
549519,CC(CC=C)C(=O)O
549544,CCCCCCCCC(C(=O)OC)O
549586,CC(=CCCC1(CC1C=O)C)C
549674,CCCCC(CS)O
549676,CCCCC(C(=O)OC)O
549687,CC(CC=C(C)C)C(=C)C
549715,CCOC(=O)CC(C)CCC=C(C)C
550768,CCCCCCCCCC(=O)OCCCCC
551084,CC1=C(C(=O)CC(C1)(C)C)O
551085,CCCCCCCCCC(=O)OC(C)CCC
551316,CCCC(=O)OCC1CCCO1
551462,CCCC(=O)OCCCC(C)C
552119,CCCCOC(C)OCC
552576,CC(C)(C(C)(C)OC)OC
554151,CCC(C)CCCCCCCCCCCC(=O)OC
554181,CCCSC=CC
556365,CCCCCC=CCC=CCC(=O)OC
556492,CC12CCC3C(C1CC=C2)CCC4C3(CCC(C4)O)C
556916,C1=COC(=C1)COC=O
556940,CCOC(=O)CCSCC1=CC=CO1
556998,CC1CCC(C(C1)O)C(C)(C)O
557222,CCCCCC(=O)OCC1=CC=CO1
557223,CCCCCCC(=O)OCC1=CC=CO1
557564,CC1CCC2C(C1=O)C2(C)C
557914,CC(=O)C1(CCCC1)C
558173,CC1=CC=C(CC1)C(C)CC(=O)C=C(C)C
558662,CCCCCCCCC1CCCC1=O
559366,CCCNC(C)CC
559387,CCCN(C)CCC
